QDGC,richness,QDGC_lon,QDGC_lat
E145S42CD,3,145.375,-42.875
E145S42DA,3,145.625,-42.625
E145S42DB,4,145.875,-42.625
E145S42DC,5,145.625,-42.875
E145S42DD,4,145.875,-42.875
E145S43BA,7,145.625,-43.125
E145S43BB,4,145.875,-43.125
E145S43BD,3,145.875,-43.375
E146S16CC,1,146.125,-16.875
E146S17CA,1,146.125,-17.625
E146S17CC,1,146.125,-17.875
E146S18AA,1,146.125,-18.125
E146S18AC,3,146.125,-18.375
E146S18AD,4,146.375,-18.375
E146S18CA,2,146.125,-18.625
E146S18CC,3,146.125,-18.875
E146S18DA,2,146.625,-18.625
E146S18DC,1,146.625,-18.875
E146S19AA,4,146.125,-19.125
E146S19AB,3,146.375,-19.125
E146S19AD,2,146.375,-19.375
E146S19BA,2,146.625,-19.125
E146S19BB,1,146.875,-19.125
E146S19BD,1,146.875,-19.375
E146S19CA,1,146.125,-19.625
E146S19CB,1,146.375,-19.625
E146S19DB,1,146.875,-19.625
E146S20AC,1,146.125,-20.375
E146S21CC,1,146.125,-21.875
E146S22AD,1,146.375,-22.375
E146S22CD,1,146.375,-22.875
E146S23BC,1,146.625,-23.375
E146S23DC,1,146.625,-23.875
E146S24AA,1,146.125,-24.125
E146S25AA,1,146.125,-25.125
E146S26AC,1,146.125,-26.375
E146S26AD,1,146.375,-26.375
E146S26CA,1,146.125,-26.625
E146S26DA,1,146.625,-26.625
E146S26DC,1,146.625,-26.875
E146S27BB,1,146.875,-27.125
E146S27BD,1,146.875,-27.375
E146S28BA,2,146.625,-28.125
E146S29AB,1,146.375,-29.125
E146S29AC,1,146.125,-29.375
E146S29AD,1,146.375,-29.375
E146S29BA,1,146.625,-29.125
E146S32AB,1,146.375,-32.125
E146S33AA,1,146.125,-33.125
E146S33CC,1,146.125,-33.875
E146S34AA,2,146.125,-34.125
E146S34BC,1,146.625,-34.375
E146S34CD,1,146.375,-34.875
E146S34DA,1,146.625,-34.625
E146S35BD,1,146.875,-35.375
E146S35CA,1,146.125,-35.625
E146S35DA,1,146.625,-35.625
E146S35DB,1,146.875,-35.625
E146S35DC,1,146.625,-35.875
E146S35DD,2,146.875,-35.875
E146S36AA,2,146.125,-36.125
E146S36AB,1,146.375,-36.125
E146S36AC,3,146.125,-36.375
E146S36AD,2,146.375,-36.375
E146S36BA,2,146.625,-36.125
E146S36BB,2,146.875,-36.125
E146S36BC,3,146.625,-36.375
E146S36BD,1,146.875,-36.375
E146S36CA,2,146.125,-36.625
E146S36CB,3,146.375,-36.625
E146S36CC,2,146.125,-36.875
E146S36CD,2,146.375,-36.875
E146S36DA,2,146.625,-36.625
E146S36DB,4,146.875,-36.625
E146S36DC,3,146.625,-36.875
E146S36DD,3,146.875,-36.875
E146S37AA,1,146.125,-37.125
E146S37AB,2,146.375,-37.125
E146S37AC,2,146.125,-37.375
E146S37AD,2,146.375,-37.375
E146S37BA,2,146.625,-37.125
E146S37BB,2,146.875,-37.125
E146S37BC,2,146.625,-37.375
E146S37BD,2,146.875,-37.375
E146S37CA,1,146.125,-37.625
E146S37CB,2,146.375,-37.625
E146S37CC,3,146.125,-37.875
E146S37CD,3,146.375,-37.875
E146S37DA,4,146.625,-37.625
E146S37DB,4,146.875,-37.625
E146S37DC,2,146.625,-37.875
E146S37DD,4,146.875,-37.875
E146S38AA,5,146.125,-38.125
E146S38AB,5,146.375,-38.125
E146S38AC,2,146.125,-38.375
E146S38AD,3,146.375,-38.375
E146S38BA,4,146.625,-38.125
E146S38BB,5,146.875,-38.125
E146S38BC,5,146.625,-38.375
E146S38BD,7,146.875,-38.375
E146S38CA,3,146.125,-38.625
E146S38CB,5,146.375,-38.625
E146S38CC,7,146.125,-38.875
E146S38CD,9,146.375,-38.875
E146S38DA,7,146.625,-38.625
E146S38DB,4,146.875,-38.625
E146S38DC,5,146.625,-38.875
E146S39AB,6,146.375,-39.125
E146S41AA,1,146.125,-41.125
E146S41AB,3,146.375,-41.125
E146S41AC,1,146.125,-41.375
E146S41AD,3,146.375,-41.375
E146S41BA,6,146.625,-41.125
E146S41BB,6,146.875,-41.125
E146S41BC,3,146.625,-41.375
E146S41BD,4,146.875,-41.375
E146S41CA,3,146.125,-41.625
E146S41CB,6,146.375,-41.625
E146S41CC,6,146.125,-41.875
E146S41CD,3,146.375,-41.875
E146S41DA,3,146.625,-41.625
E146S41DB,2,146.875,-41.625
E146S41DC,5,146.625,-41.875
E146S41DD,4,146.875,-41.875
E146S42AA,7,146.125,-42.125
E146S42AB,3,146.375,-42.125
E146S42AC,1,146.125,-42.375
E146S42AD,4,146.375,-42.375
E146S42BA,2,146.625,-42.125
E146S42BB,6,146.875,-42.125
E146S42BC,3,146.625,-42.375
E146S42BD,2,146.875,-42.375
E146S42CB,2,146.375,-42.625
E146S42CC,4,146.125,-42.875
E146S42CD,5,146.375,-42.875
E146S42DA,6,146.625,-42.625
E146S42DB,5,146.875,-42.625
E146S42DC,5,146.625,-42.875
E146S42DD,1,146.875,-42.875
E146S43AA,3,146.125,-43.125
E146S43AB,2,146.375,-43.125
E146S43AC,4,146.125,-43.375
E146S43AD,2,146.375,-43.375
E146S43BA,3,146.625,-43.125
E146S43BB,3,146.875,-43.125
E146S43BD,6,146.875,-43.375
E146S43CA,2,146.125,-43.625
E146S43CB,3,146.375,-43.625
E146S43DA,3,146.625,-43.625
E146S43DB,6,146.875,-43.625
E147S20AC,1,147.125,-20.375
E147S20AD,1,147.375,-20.375
E147S20BB,1,147.875,-20.125
E147S23BD,1,147.875,-23.375
E147S23DA,1,147.625,-23.625
E147S24AD,1,147.375,-24.375
E147S24CC,1,147.125,-24.875
E147S24DA,1,147.625,-24.625
E147S24DB,1,147.875,-24.625
E147S24DC,2,147.625,-24.875
E147S24DD,2,147.875,-24.875
E147S25AB,1,147.375,-25.125
E147S25AD,1,147.375,-25.375
E147S25BA,1,147.625,-25.125
E147S25BB,2,147.875,-25.125
E147S25BC,1,147.625,-25.375
E147S26AB,1,147.375,-26.125
E147S26AC,2,147.125,-26.375
E147S27AA,1,147.125,-27.125
E147S29CD,1,147.375,-29.875
E147S29DB,1,147.875,-29.625
E147S29DD,1,147.875,-29.875
E147S32DD,1,147.875,-32.875
E147S33BA,1,147.625,-33.125
E147S33DD,1,147.875,-33.875
E147S34BA,1,147.625,-34.125
E147S34BB,1,147.875,-34.125
E147S34BD,1,147.875,-34.375
E147S34DB,2,147.875,-34.625
E147S35AB,1,147.375,-35.125
E147S35AC,2,147.125,-35.375
E147S35AD,1,147.375,-35.375
E147S35BA,1,147.625,-35.125
E147S35BB,1,147.875,-35.125
E147S35BC,1,147.625,-35.375
E147S35BD,1,147.875,-35.375
E147S35CA,2,147.125,-35.625
E147S35CB,2,147.375,-35.625
E147S35CC,2,147.125,-35.875
E147S35CD,2,147.375,-35.875
E147S35DA,2,147.625,-35.625
E147S35DB,2,147.875,-35.625
E147S35DC,1,147.625,-35.875
E147S35DD,1,147.875,-35.875
E147S36AA,1,147.125,-36.125
E147S36AB,2,147.375,-36.125
E147S36AC,1,147.125,-36.375
E147S36AD,1,147.375,-36.375
E147S36BA,3,147.625,-36.125
E147S36BB,1,147.875,-36.125
E147S36BC,1,147.625,-36.375
E147S36BD,2,147.875,-36.375
E147S36CA,1,147.125,-36.625
E147S36CB,2,147.375,-36.625
E147S36CC,3,147.125,-36.875
E147S36CD,3,147.375,-36.875
E147S36DA,1,147.625,-36.625
E147S36DB,2,147.875,-36.625
E147S36DC,2,147.625,-36.875
E147S36DD,4,147.875,-36.875
E147S37AA,2,147.125,-37.125
E147S37AB,2,147.375,-37.125
E147S37AC,1,147.125,-37.375
E147S37AD,2,147.375,-37.375
E147S37BA,1,147.625,-37.125
E147S37BB,3,147.875,-37.125
E147S37BC,2,147.625,-37.375
E147S37BD,2,147.875,-37.375
E147S37CA,3,147.125,-37.625
E147S37CB,2,147.375,-37.625
E147S37CC,4,147.125,-37.875
E147S37CD,6,147.375,-37.875
E147S37DA,3,147.625,-37.625
E147S37DB,2,147.875,-37.625
E147S37DC,7,147.625,-37.875
E147S37DD,4,147.875,-37.875
E147S38AA,4,147.125,-38.125
E147S38AB,3,147.375,-38.125
E147S38AC,6,147.125,-38.375
E147S38AD,3,147.375,-38.375
E147S38BA,5,147.625,-38.125
E147S38CA,1,147.125,-38.625
E147S39AD,1,147.375,-39.375
E147S39DB,1,147.875,-39.625
E147S39DC,1,147.625,-39.875
E147S39DD,6,147.875,-39.875
E147S40BB,3,147.875,-40.125
E147S40BD,1,147.875,-40.375
E147S40CC,4,147.125,-40.875
E147S40CD,5,147.375,-40.875
E147S40DB,2,147.875,-40.625
E147S40DC,7,147.625,-40.875
E147S40DD,6,147.875,-40.875
E147S41AA,7,147.125,-41.125
E147S41AB,4,147.375,-41.125
E147S41AC,4,147.125,-41.375
E147S41AD,4,147.375,-41.375
E147S41BA,3,147.625,-41.125
E147S41BB,4,147.875,-41.125
E147S41BC,2,147.625,-41.375
E147S41BD,2,147.875,-41.375
E147S41CA,7,147.125,-41.625
E147S41CB,6,147.375,-41.625
E147S41CC,6,147.125,-41.875
E147S41CD,7,147.375,-41.875
E147S41DA,5,147.625,-41.625
E147S41DB,2,147.875,-41.625
E147S41DC,6,147.625,-41.875
E147S41DD,3,147.875,-41.875
E147S42AA,4,147.125,-42.125
E147S42AB,5,147.375,-42.125
E147S42AC,2,147.125,-42.375
E147S42AD,5,147.375,-42.375
E147S42BA,5,147.625,-42.125
E147S42BB,6,147.875,-42.125
E147S42BC,6,147.625,-42.375
E147S42BD,6,147.875,-42.375
E147S42CA,3,147.125,-42.625
E147S42CB,4,147.375,-42.625
E147S42CC,6,147.125,-42.875
E147S42CD,6,147.375,-42.875
E147S42DA,4,147.625,-42.625
E147S42DB,6,147.875,-42.625
E147S42DC,4,147.625,-42.875
E147S42DD,5,147.875,-42.875
E147S43AA,5,147.125,-43.125
E147S43AB,6,147.375,-43.125
E147S43AC,5,147.125,-43.375
E147S43AD,4,147.375,-43.375
E147S43BA,2,147.625,-43.125
E147S43BB,7,147.875,-43.125
E147S43CD,1,147.375,-43.875
E148S19CD,1,148.375,-19.875
E148S20AB,1,148.375,-20.125
E148S20BA,1,148.625,-20.125
E148S20BC,1,148.625,-20.375
E148S20BD,1,148.875,-20.375
E148S20DD,1,148.875,-20.875
E148S21AA,2,148.125,-21.125
E148S22CC,1,148.125,-22.875
E148S23BB,3,148.875,-23.125
E148S23DA,1,148.625,-23.625
E148S23DC,1,148.625,-23.875
E148S23DD,4,148.875,-23.875
E148S24AA,1,148.125,-24.125
E148S25AA,1,148.125,-25.125
E148S25BC,2,148.625,-25.375
E148S26BA,1,148.625,-26.125
E148S26BB,2,148.875,-26.125
E148S27CC,1,148.125,-27.875
E148S28AA,1,148.125,-28.125
E148S28AB,1,148.375,-28.125
E148S30BD,1,148.875,-30.375
E148S30DB,1,148.875,-30.625
E148S31BD,2,148.875,-31.375
E148S31CD,3,148.375,-31.875
E148S31DB,3,148.875,-31.625
E148S31DC,2,148.625,-31.875
E148S31DD,3,148.875,-31.875
E148S32AA,1,148.125,-32.125
E148S32AD,1,148.375,-32.375
E148S32BA,2,148.625,-32.125
E148S32BB,4,148.875,-32.125
E148S32BC,2,148.625,-32.375
E148S32BD,1,148.875,-32.375
E148S32CC,1,148.125,-32.875
E148S32CD,1,148.375,-32.875
E148S32DB,1,148.875,-32.625
E148S33AA,1,148.125,-33.125
E148S33AD,1,148.375,-33.375
E148S33BB,1,148.875,-33.125
E148S33BC,1,148.625,-33.375
E148S33BD,1,148.875,-33.375
E148S33CC,2,148.125,-33.875
E148S33CD,1,148.375,-33.875
E148S33DD,1,148.875,-33.875
E148S34AA,1,148.125,-34.125
E148S34AB,1,148.375,-34.125
E148S34AC,1,148.125,-34.375
E148S34AD,1,148.375,-34.375
E148S34BA,1,148.625,-34.125
E148S34BB,1,148.875,-34.125
E148S34BC,1,148.625,-34.375
E148S34BD,1,148.875,-34.375
E148S34CA,1,148.125,-34.625
E148S34CC,1,148.125,-34.875
E148S34CD,1,148.375,-34.875
E148S34DA,1,148.625,-34.625
E148S34DB,1,148.875,-34.625
E148S34DC,2,148.625,-34.875
E148S34DD,1,148.875,-34.875
E148S35AA,1,148.125,-35.125
E148S35AB,2,148.375,-35.125
E148S35AC,1,148.125,-35.375
E148S35AD,1,148.375,-35.375
E148S35BA,1,148.625,-35.125
E148S35BB,2,148.875,-35.125
E148S35BC,1,148.625,-35.375
E148S35BD,2,148.875,-35.375
E148S35CA,1,148.125,-35.625
E148S35CB,1,148.375,-35.625
E148S35CC,1,148.125,-35.875
E148S35CD,1,148.375,-35.875
E148S35DA,2,148.625,-35.625
E148S35DB,2,148.875,-35.625
E148S35DC,2,148.625,-35.875
E148S35DD,1,148.875,-35.875
E148S36AA,1,148.125,-36.125
E148S36AB,1,148.375,-36.125
E148S36AC,3,148.125,-36.375
E148S36AD,3,148.375,-36.375
E148S36BA,1,148.625,-36.125
E148S36BB,1,148.875,-36.125
E148S36BC,1,148.625,-36.375
E148S36BD,1,148.875,-36.375
E148S36CA,2,148.125,-36.625
E148S36CB,1,148.375,-36.625
E148S36CC,4,148.125,-36.875
E148S36CD,1,148.375,-36.875
E148S36DA,2,148.625,-36.625
E148S36DB,1,148.875,-36.625
E148S36DC,1,148.625,-36.875
E148S36DD,1,148.875,-36.875
E148S37AA,4,148.125,-37.125
E148S37AB,3,148.375,-37.125
E148S37AC,3,148.125,-37.375
E148S37AD,3,148.375,-37.375
E148S37BA,2,148.625,-37.125
E148S37BB,2,148.875,-37.125
E148S37BC,2,148.625,-37.375
E148S37BD,4,148.875,-37.375
E148S37CA,5,148.125,-37.625
E148S37CB,3,148.375,-37.625
E148S37CC,5,148.125,-37.875
E148S37CD,7,148.375,-37.875
E148S37DA,5,148.625,-37.625
E148S37DB,5,148.875,-37.625
E148S37DC,5,148.625,-37.875
E148S37DD,5,148.875,-37.875
E148S39CC,7,148.125,-39.875
E148S40AA,7,148.125,-40.125
E148S40AB,1,148.375,-40.125
E148S40AC,7,148.125,-40.375
E148S40AD,7,148.375,-40.375
E148S40CA,6,148.125,-40.625
E148S40CC,8,148.125,-40.875
E148S40CD,6,148.375,-40.875
E148S41AA,2,148.125,-41.125
E148S41AB,6,148.375,-41.125
E148S41AC,4,148.125,-41.375
E148S41AD,7,148.375,-41.375
E148S41CA,5,148.125,-41.625
E148S41CB,3,148.375,-41.625
E148S41CC,6,148.125,-41.875
E148S41CD,5,148.375,-41.875
E148S42AA,8,148.125,-42.125
E148S42AB,8,148.375,-42.125
E148S42AC,4,148.125,-42.375
E148S42AD,4,148.375,-42.375
E148S42CA,6,148.125,-42.625
E148S43AA,1,148.125,-43.125
E149S10BA,1,149.625,-10.125
E149S20AA,1,149.125,-20.125
E149S20AC,1,149.125,-20.375
E149S20CC,1,149.125,-20.875
E149S21AC,1,149.125,-21.375
E149S21BA,1,149.625,-21.125
E149S21CB,1,149.375,-21.625
E149S22BB,1,149.875,-22.125
E149S22DD,2,149.875,-22.875
E149S23CC,4,149.125,-23.875
E149S24AA,1,149.125,-24.125
E149S24AC,2,149.125,-24.375
E149S25AB,1,149.375,-25.125
E149S25AC,1,149.125,-25.375
E149S25BA,1,149.625,-25.125
E149S25CC,2,149.125,-25.875
E149S25CD,1,149.375,-25.875
E149S26AD,1,149.375,-26.375
E149S26BA,1,149.625,-26.125
E149S26BC,3,149.625,-26.375
E149S26BD,2,149.875,-26.375
E149S26CB,1,149.375,-26.625
E149S26DA,1,149.625,-26.625
E149S28AB,1,149.375,-28.125
E149S28CB,1,149.375,-28.625
E149S30AA,1,149.125,-30.125
E149S30AC,1,149.125,-30.375
E149S30BB,1,149.875,-30.125
E149S30BC,1,149.625,-30.375
E149S30BD,2,149.875,-30.375
E149S30CA,6,149.125,-30.625
E149S30CB,5,149.375,-30.625
E149S30CC,5,149.125,-30.875
E149S30CD,5,149.375,-30.875
E149S30DA,5,149.625,-30.625
E149S30DB,3,149.875,-30.625
E149S30DC,7,149.625,-30.875
E149S30DD,1,149.875,-30.875
E149S31AA,3,149.125,-31.125
E149S31AB,5,149.375,-31.125
E149S31AC,2,149.125,-31.375
E149S31AD,4,149.375,-31.375
E149S31BA,2,149.625,-31.125
E149S31BC,2,149.625,-31.375
E149S31BD,3,149.875,-31.375
E149S31CA,2,149.125,-31.625
E149S31CB,2,149.375,-31.625
E149S31CC,4,149.125,-31.875
E149S31CD,2,149.375,-31.875
E149S31DA,3,149.625,-31.625
E149S31DB,1,149.875,-31.625
E149S31DC,2,149.625,-31.875
E149S31DD,1,149.875,-31.875
E149S32AA,3,149.125,-32.125
E149S32AB,2,149.375,-32.125
E149S32AC,1,149.125,-32.375
E149S32AD,2,149.375,-32.375
E149S32BA,2,149.625,-32.125
E149S32BB,2,149.875,-32.125
E149S32BC,3,149.625,-32.375
E149S32BD,3,149.875,-32.375
E149S32CA,1,149.125,-32.625
E149S32CD,2,149.375,-32.875
E149S32DB,2,149.875,-32.625
E149S32DC,1,149.625,-32.875
E149S32DD,2,149.875,-32.875
E149S33AA,1,149.125,-33.125
E149S33AB,1,149.375,-33.125
E149S33AC,1,149.125,-33.375
E149S33BA,1,149.625,-33.125
E149S33BB,2,149.875,-33.125
E149S33BC,1,149.625,-33.375
E149S33BD,3,149.875,-33.375
E149S33CA,1,149.125,-33.625
E149S33CC,1,149.125,-33.875
E149S33CD,1,149.375,-33.875
E149S33DA,1,149.625,-33.625
E149S33DB,2,149.875,-33.625
E149S33DC,1,149.625,-33.875
E149S33DD,2,149.875,-33.875
E149S34AA,1,149.125,-34.125
E149S34AB,1,149.375,-34.125
E149S34AC,1,149.125,-34.375
E149S34AD,1,149.375,-34.375
E149S34BA,1,149.625,-34.125
E149S34BB,5,149.875,-34.125
E149S34BC,1,149.625,-34.375
E149S34BD,2,149.875,-34.375
E149S34CA,1,149.125,-34.625
E149S34CB,1,149.375,-34.625
E149S34CC,1,149.125,-34.875
E149S34CD,1,149.375,-34.875
E149S34DA,1,149.625,-34.625
E149S34DB,6,149.875,-34.625
E149S34DC,1,149.625,-34.875
E149S34DD,4,149.875,-34.875
E149S35AA,1,149.125,-35.125
E149S35AB,2,149.375,-35.125
E149S35AC,4,149.125,-35.375
E149S35AD,1,149.375,-35.375
E149S35BA,5,149.625,-35.125
E149S35BB,3,149.875,-35.125
E149S35BC,2,149.625,-35.375
E149S35BD,9,149.875,-35.375
E149S35CA,1,149.125,-35.625
E149S35CB,2,149.375,-35.625
E149S35CC,1,149.125,-35.875
E149S35CD,1,149.375,-35.875
E149S35DA,5,149.625,-35.625
E149S35DB,4,149.875,-35.625
E149S35DC,2,149.625,-35.875
E149S35DD,3,149.875,-35.875
E149S36AA,1,149.125,-36.125
E149S36AB,2,149.375,-36.125
E149S36AC,1,149.125,-36.375
E149S36AD,3,149.375,-36.375
E149S36BA,3,149.625,-36.125
E149S36BC,5,149.625,-36.375
E149S36BD,1,149.875,-36.375
E149S36CA,1,149.125,-36.625
E149S36CB,2,149.375,-36.625
E149S36CC,1,149.125,-36.875
E149S36CD,5,149.375,-36.875
E149S36DA,1,149.625,-36.625
E149S36DB,6,149.875,-36.625
E149S36DC,4,149.625,-36.875
E149S36DD,6,149.875,-36.875
E149S37AA,2,149.125,-37.125
E149S37AB,4,149.375,-37.125
E149S37AC,3,149.125,-37.375
E149S37AD,6,149.375,-37.375
E149S37BA,6,149.625,-37.125
E149S37BB,6,149.875,-37.125
E149S37BC,6,149.625,-37.375
E149S37BD,11,149.875,-37.375
E149S37CA,5,149.125,-37.625
E149S37CB,7,149.375,-37.625
E149S37CC,2,149.125,-37.875
E149S37CD,3,149.375,-37.875
E149S37DA,9,149.625,-37.625
E149S37DB,7,149.875,-37.625
E149S37DC,1,149.625,-37.875
E150S21CD,2,150.375,-21.875
E150S22AA,1,150.125,-22.125
E150S22AC,1,150.125,-22.375
E150S22BC,4,150.625,-22.375
E150S22CB,2,150.375,-22.625
E150S22CC,4,150.125,-22.875
E150S22DA,5,150.625,-22.625
E150S22DB,3,150.875,-22.625
E150S22DC,8,150.625,-22.875
E150S22DD,5,150.875,-22.875
E150S23AD,1,150.375,-23.375
E150S23BA,1,150.625,-23.125
E150S23BB,3,150.875,-23.125
E150S24BA,1,150.625,-24.125
E150S24BD,3,150.875,-24.375
E150S24DC,1,150.625,-24.875
E150S25BC,3,150.625,-25.375
E150S25BD,2,150.875,-25.375
E150S25CA,2,150.125,-25.625
E150S25CD,1,150.375,-25.875
E150S25DB,1,150.875,-25.625
E150S25DD,1,150.875,-25.875
E150S26AB,1,150.375,-26.125
E150S26BC,1,150.625,-26.375
E150S26BD,1,150.875,-26.375
E150S26CD,2,150.375,-26.875
E150S26DA,1,150.625,-26.625
E150S26DB,1,150.875,-26.625
E150S27BC,1,150.625,-27.375
E150S27BD,1,150.875,-27.375
E150S27CD,1,150.375,-27.875
E150S27DA,1,150.625,-27.625
E150S27DC,1,150.625,-27.875
E150S28BD,1,150.875,-28.375
E150S28DB,2,150.875,-28.625
E150S28DC,1,150.625,-28.875
E150S28DD,4,150.875,-28.875
E150S29AD,2,150.375,-29.375
E150S29BB,1,150.875,-29.125
E150S29BD,2,150.875,-29.375
E150S29CA,1,150.125,-29.625
E150S29CB,1,150.375,-29.625
E150S29CC,2,150.125,-29.875
E150S29CD,1,150.375,-29.875
E150S29DA,3,150.625,-29.625
E150S29DB,1,150.875,-29.625
E150S29DC,2,150.625,-29.875
E150S29DD,2,150.875,-29.875
E150S30AA,1,150.125,-30.125
E150S30AC,1,150.125,-30.375
E150S30AD,1,150.375,-30.375
E150S30BA,3,150.625,-30.125
E150S30BB,1,150.875,-30.125
E150S30BC,2,150.625,-30.375
E150S30BD,1,150.875,-30.375
E150S30CA,1,150.125,-30.625
E150S30CB,2,150.375,-30.625
E150S30DA,1,150.625,-30.625
E150S30DB,1,150.875,-30.625
E150S30DD,1,150.875,-30.875
E150S31AB,1,150.375,-31.125
E150S31AC,2,150.125,-31.375
E150S31BA,1,150.625,-31.125
E150S31BB,1,150.875,-31.125
E150S31BC,1,150.625,-31.375
E150S31CA,1,150.125,-31.625
E150S31CC,1,150.125,-31.875
E150S31CD,1,150.375,-31.875
E150S31DB,1,150.875,-31.625
E150S31DC,1,150.625,-31.875
E150S32AA,3,150.125,-32.125
E150S32AC,3,150.125,-32.375
E150S32AD,4,150.375,-32.375
E150S32BA,1,150.625,-32.125
E150S32BB,1,150.875,-32.125
E150S32BC,2,150.625,-32.375
E150S32BD,1,150.875,-32.375
E150S32CA,2,150.125,-32.625
E150S32CB,2,150.375,-32.625
E150S32CC,2,150.125,-32.875
E150S32CD,6,150.375,-32.875
E150S32DC,1,150.625,-32.875
E150S32DD,4,150.875,-32.875
E150S33AA,9,150.125,-33.125
E150S33AB,6,150.375,-33.125
E150S33AC,9,150.125,-33.375
E150S33AD,10,150.375,-33.375
E150S33BA,5,150.625,-33.125
E150S33BB,2,150.875,-33.125
E150S33BC,8,150.625,-33.375
E150S33BD,7,150.875,-33.375
E150S33CA,8,150.125,-33.625
E150S33CB,11,150.375,-33.625
E150S33CC,9,150.125,-33.875
E150S33CD,10,150.375,-33.875
E150S33DA,10,150.625,-33.625
E150S33DB,8,150.875,-33.625
E150S33DC,6,150.625,-33.875
E150S33DD,8,150.875,-33.875
E150S34AA,7,150.125,-34.125
E150S34AB,6,150.375,-34.125
E150S34AC,3,150.125,-34.375
E150S34AD,8,150.375,-34.375
E150S34BA,9,150.625,-34.125
E150S34BB,11,150.875,-34.125
E150S34BC,8,150.625,-34.375
E150S34BD,11,150.875,-34.375
E150S34CA,7,150.125,-34.625
E150S34CB,7,150.375,-34.625
E150S34CC,3,150.125,-34.875
E150S34CD,8,150.375,-34.875
E150S34DA,8,150.625,-34.625
E150S34DB,4,150.875,-34.625
E150S34DC,9,150.625,-34.875
E150S34DD,4,150.875,-34.875
E150S35AA,10,150.125,-35.125
E150S35AB,11,150.375,-35.125
E150S35AC,7,150.125,-35.375
E150S35AD,11,150.375,-35.375
E150S35BA,12,150.625,-35.125
E150S35BB,8,150.875,-35.125
E150S35BC,2,150.625,-35.375
E150S35CA,5,150.125,-35.625
E150S35CB,6,150.375,-35.625
E150S35CC,7,150.125,-35.875
E150S36AA,6,150.125,-36.125
E150S36AC,5,150.125,-36.375
E150S36CA,3,150.125,-36.625
E150S37AA,6,150.125,-37.125
E150S37AC,6,150.125,-37.375
E151S23BC,1,151.625,-23.375
E151S23CA,1,151.125,-23.625
E151S23CD,1,151.375,-23.875
E151S24AB,2,151.375,-24.125
E151S24AC,1,151.125,-24.375
E151S24AD,1,151.375,-24.375
E151S24BA,1,151.625,-24.125
E151S24BB,1,151.875,-24.125
E151S24BC,1,151.625,-24.375
E151S24BD,6,151.875,-24.375
E151S24CB,2,151.375,-24.625
E151S24DA,1,151.625,-24.625
E151S24DB,1,151.875,-24.625
E151S25AA,3,151.125,-25.125
E151S25AB,1,151.375,-25.125
E151S25AD,3,151.375,-25.375
E151S25BB,1,151.875,-25.125
E151S25CB,1,151.375,-25.625
E151S25CC,2,151.125,-25.875
E151S25CD,2,151.375,-25.875
E151S25DA,1,151.625,-25.625
E151S25DB,1,151.875,-25.625
E151S26AA,1,151.125,-26.125
E151S26AB,2,151.375,-26.125
E151S26CA,2,151.125,-26.625
E151S26CD,1,151.375,-26.875
E151S26DD,1,151.875,-26.875
E151S27DC,1,151.625,-27.875
E151S28AA,3,151.125,-28.125
E151S28AB,1,151.375,-28.125
E151S28AC,2,151.125,-28.375
E151S28AD,1,151.375,-28.375
E151S28BC,1,151.625,-28.375
E151S28BD,1,151.875,-28.375
E151S28CA,1,151.125,-28.625
E151S28DB,3,151.875,-28.625
E151S28DC,1,151.625,-28.875
E151S28DD,3,151.875,-28.875
E151S29AB,2,151.375,-29.125
E151S29AD,1,151.375,-29.375
E151S29BA,2,151.625,-29.125
E151S29BB,2,151.875,-29.125
E151S29BC,2,151.625,-29.375
E151S29BD,3,151.875,-29.375
E151S29CA,1,151.125,-29.625
E151S29CB,2,151.375,-29.625
E151S29CC,3,151.125,-29.875
E151S29CD,1,151.375,-29.875
E151S29DA,1,151.625,-29.625
E151S29DC,1,151.625,-29.875
E151S29DD,2,151.875,-29.875
E151S30AA,1,151.125,-30.125
E151S30AB,1,151.375,-30.125
E151S30AC,1,151.125,-30.375
E151S30AD,1,151.375,-30.375
E151S30BA,1,151.625,-30.125
E151S30BB,2,151.875,-30.125
E151S30BC,1,151.625,-30.375
E151S30BD,1,151.875,-30.375
E151S30CA,1,151.125,-30.625
E151S30CB,1,151.375,-30.625
E151S30CC,1,151.125,-30.875
E151S30CD,1,151.375,-30.875
E151S30DA,1,151.625,-30.625
E151S30DB,1,151.875,-30.625
E151S31AA,1,151.125,-31.125
E151S31AB,1,151.375,-31.125
E151S31AC,1,151.125,-31.375
E151S31AD,1,151.375,-31.375
E151S31BB,1,151.875,-31.125
E151S31BD,1,151.875,-31.375
E151S31CA,2,151.125,-31.625
E151S31CB,1,151.375,-31.625
E151S31CC,1,151.125,-31.875
E151S31CD,1,151.375,-31.875
E151S31DA,1,151.625,-31.625
E151S31DB,1,151.875,-31.625
E151S31DC,1,151.625,-31.875
E151S32AB,1,151.375,-32.125
E151S32AC,1,151.125,-32.375
E151S32AD,1,151.375,-32.375
E151S32BA,1,151.625,-32.125
E151S32BB,1,151.875,-32.125
E151S32BD,2,151.875,-32.375
E151S32CA,2,151.125,-32.625
E151S32CB,3,151.375,-32.625
E151S32CC,2,151.125,-32.875
E151S32CD,5,151.375,-32.875
E151S32DA,2,151.625,-32.625
E151S32DB,6,151.875,-32.625
E151S32DC,4,151.625,-32.875
E151S32DD,5,151.875,-32.875
E151S33AA,5,151.125,-33.125
